number,ticker,cap,name,industry,sector
2450,FARM,47.43M,Farmer Bros. Co.,Packaged Foods,Consumer Staples
2451,RPID,47.34M,"Rapid Micro Biosystems, Inc.",Medical Devices,Healthcare
2452,IMMX,47.31M,"Immix Biopharma, Inc.",Biotechnology,Healthcare
2453,FLNT,47.25M,"Fluent, Inc.",Advertising Agencies,Communication Services
2454,ASRV,47.25M,"AmeriServ Financial, Inc.",Banks - Regional,Financials
2455,IZEA,47.17M,"IZEA Worldwide, Inc.",Internet Content & Information,Communication Services
2456,MTC,47.12M,"MMTec, Inc.",Software - Application,Technology
2457,SCYX,47.06M,"SCYNEXIS, Inc.",Drug Manufacturers - Specialty & Generic,Healthcare
2458,GANX,46.47M,"Gain Therapeutics, Inc.",Biotechnology,Healthcare
2459,FBIO,46.38M,"Fortress Biotech, Inc.",Biotechnology,Healthcare
2460,GLST,46.29M,"Global Star Acquisition, Inc.",Shell Companies,Financials
2461,BMR,46.22M,Beamr Imaging Ltd.,Software - Application,Technology
2462,VIVK,46.17M,"Vivakor, Inc.",Oil & Gas Integrated,Energy
2463,PXLW,46.15M,"Pixelworks, Inc.",Semiconductors,Technology
2464,KACL,46.05M,Kairous Acquisition Corp. Limited,Shell Companies,Financials
2465,SHLT,45.99M,SHL Telemedicine Ltd.,Health Information Services,Healthcare
2466,PODC,45.94M,"PodcastOne, Inc.",Internet Content & Information,Communication Services
2467,IGTA,45.73M,Inception Growth Acquisition Limited,Shell Companies,Financials
2468,BCG,45.66M,"Binah Capital Group, Inc.",Asset Management,Financials
2469,TORO,45.64M,Toro Corp.,Marine Shipping,Industrials
2470,UONEK,45.62M,"Urban One, Inc.",Broadcasting,Communication Services
2471,DWSN,45.55M,Dawson Geophysical Company,Oil & Gas Equipment & Services,Energy
2472,BLAC,45.50M,Bellevue Life Sciences Acquisition Corp.,Shell Companies,Financials
2473,FOXX,45.50M,Foxx Development Holdings Inc.,Other,-
2474,AGAE,45.43M,Allied Gaming & Entertainment Inc.,Entertainment,Communication Services
2475,ICMB,45.38M,"Investcorp Credit Management BDC, Inc.",Asset Management,Financials
2476,SYT,45.36M,"SYLA Technologies Co., Ltd.",Software - Application,Technology
2477,FORL,45.08M,Four Leaf Acquisition Corporation,Shell Companies,Financials
2478,PMAX,44.93M,Powell Max Limited,Specialty Business Services,Industrials
2479,UG,44.84M,"United-Guardian, Inc.",Household & Personal Products,Consumer Staples
2480,AIRE,44.49M,reAlpha Tech Corp.,Real Estate Services,Real Estate
2481,OCX,44.45M,OncoCyte Corporation,Diagnostics & Research,Healthcare
2482,DUET,44.37M,DUET Acquisition Corp.,Shell Companies,Financials
2483,STBX,44.37M,Starbox Group Holdings Ltd.,Internet Content & Information,Communication Services
2484,JYD,44.25M,Jayud Global Logistics Limited,Integrated Freight & Logistics,Industrials
2485,ACHL,43.98M,Achilles Therapeutics plc,Biotechnology,Healthcare
2486,AGMH,43.90M,AGM Group Holdings Inc.,Computer Hardware,Technology
2487,JG,43.76M,Aurora Mobile Limited,Software - Infrastructure,Technology
2488,TCBS,43.76M,"Texas Community Bancshares, Inc.",Banks - Regional,Financials
2489,RLYB,43.56M,Rallybio Corporation,Biotechnology,Healthcare
2490,COCH,43.53M,"Envoy Medical, Inc.",Medical Devices,Healthcare
2491,VYNE,43.52M,VYNE Therapeutics Inc.,Biotechnology,Healthcare
2492,FTHM,43.43M,Fathom Holdings Inc.,Real Estate Services,Real Estate
2493,HHS,43.08M,"Harte Hanks, Inc.",Conglomerates,Industrials
2494,DSWL,43.03M,"Deswell Industries, Inc.",Electronic Components,Technology
2495,SOND,42.81M,Sonder Holdings Inc.,Lodging,Consumer Discretionary
2496,USIO,42.59M,"Usio, Inc.",Software - Infrastructure,Technology
2497,RAND,42.56M,Rand Capital Corporation,Asset Management,Financials
2498,TACT,42.54M,TransAct Technologies Incorporated,Computer Hardware,Technology
2499,RFIL,42.39M,"RF Industries, Ltd.",Electrical Equipment & Parts,Industrials
2500,PXS,42.35M,Pyxis Tankers Inc.,Oil & Gas Midstream,Energy
2501,LVTX,42.34M,LAVA Therapeutics N.V.,Biotechnology,Healthcare
2502,BRFH,42.32M,"Barfresh Food Group, Inc.",Beverages - Non-Alcoholic,Consumer Staples
2503,CFSB,42.24M,"CFSB Bancorp, Inc.",Banks - Regional,Financials
2504,ISPO,42.18M,Inspirato Incorporated,Travel Services,Consumer Discretionary
2505,HOLO,41.91M,MicroCloud Hologram Inc.,Electronic Components,Technology
2506,DHAI,41.76M,"DIH Holding US, Inc.",Medical Devices,Healthcare
2507,ICAD,41.64M,"iCAD, Inc.",Medical Devices,Healthcare
2508,MKZR,41.64M,"MacKenzie Realty Capital, Inc.",REIT - Diversified,Real Estate
2509,ANTX,41.48M,"AN2 Therapeutics, Inc.",Biotechnology,Healthcare
2510,FGL,41.45M,Founder Group Limited,Electrical Equipment & Parts,Industrials
2511,RAVE,41.34M,"Rave Restaurant Group, Inc.",Restaurants,Consumer Discretionary
2512,LINK,41.33M,"Interlink Electronics, Inc.",Electronic Components,Technology
2513,YOTA,41.13M,Yotta Acquisition Corporation,Shell Companies,Financials
2514,HTLM,41.13M,HomesToLife Ltd,"Furnishings, Fixtures & Appliances",Consumer Discretionary
2515,NAAS,41.11M,NaaS Technology Inc.,Specialty Retail,Consumer Discretionary
2516,AXDX,41.07M,"Accelerate Diagnostics, Inc.",Medical Devices,Healthcare
2517,APWC,41.03M,Asia Pacific Wire & Cable Corporation Limited,Electrical Equipment & Parts,Industrials
2518,GOEV,40.76M,Canoo Inc.,Auto Manufacturers,Consumer Discretionary
2519,HKIT,40.73M,Hitek Global Inc.,Software - Application,Technology
2520,JRSH,40.70M,"Jerash Holdings (US), Inc.",Apparel Manufacturing,Consumer Discretionary
2521,RDIB,40.65M,"Reading International, Inc.",Entertainment,Communication Services
2522,WCT,40.62M,Wellchange Holdings Company Limited,Software - Application,Technology
2523,SWIN,40.43M,Solowin Holdings,Capital Markets,Financials
2524,MESA,40.38M,"Mesa Air Group, Inc.",Airlines,Industrials
2525,FSEA,40.04M,"First Seacoast Bancorp, Inc.",Banks - Regional,Financials
2526,SJ,39.96M,Scienjoy Holding Corporation,Broadcasting,Communication Services
2527,SURG,39.96M,"SurgePays, Inc.",Software - Application,Technology
2528,WINV,39.94M,WinVest Acquisition Corp.,Shell Companies,Financials
2529,ESGL,39.79M,ESGL Holdings Limited,Waste Management,Industrials
2530,HSON,39.74M,"Hudson Global, Inc.",Staffing & Employment Services,Industrials
2531,MNDO,39.56M,MIND C.T.I. Ltd,Software - Application,Technology
2532,XAIR,39.41M,"Beyond Air, Inc.",Medical Devices,Healthcare
2533,INTS,39.39M,"Intensity Therapeutics, Inc.",Biotechnology,Healthcare
2534,OMCC,39.33M,Old Market Capital Corporation,Credit Services,Financials
2535,FGEN,39.30M,"FibroGen, Inc.",Biotechnology,Healthcare
2536,BRNS,39.20M,Barinthus Biotherapeutics plc,Biotechnology,Healthcare
2537,RAPT,39.15M,"RAPT Therapeutics, Inc.",Biotechnology,Healthcare
2538,BWEN,39.14M,"Broadwind, Inc.",Specialty Industrial Machinery,Industrials
2539,WAVS,38.82M,Western Acquisition Ventures Corp.,Shell Companies,Financials
2540,XLO,38.75M,"Xilio Therapeutics, Inc.",Biotechnology,Healthcare
2541,TRSG,38.59M,Tungray Technologies Inc.,Metal Fabrication,Industrials
2542,CENN,38.58M,Cenntro Inc.,Auto Manufacturers,Consumer Discretionary
2543,GDST,38.55M,Goldenstone Acquisition Limited,Shell Companies,Financials
2544,BGFV,38.50M,Big 5 Sporting Goods Corporation,Specialty Retail,Consumer Discretionary
2545,ICCM,38.49M,IceCure Medical Ltd,Medical Devices,Healthcare
2546,RVPH,38.46M,"Reviva Pharmaceuticals Holdings, Inc.",Biotechnology,Healthcare
2547,PASG,38.36M,"Passage Bio, Inc.",Biotechnology,Healthcare
2548,SCOR,38.29M,"comScore, Inc.",Internet Content & Information,Communication Services
2549,NVA,38.27M,Nova Minerals Limited,Other Industrial Metals & Mining,Materials
2550,CREX,38.23M,"Creative Realities, Inc.",Software - Application,Technology
2551,TZUP,38.12M,Thumzup Media Corporation,Advertising Agencies,Communication Services
2552,RENT,38.12M,"Rent the Runway, Inc.",Apparel Retail,Consumer Discretionary
2553,FPAY,37.99M,"FlexShopper, Inc.",Rental & Leasing Services,Industrials
2554,WTMA,37.91M,Welsbach Technology Metals Acquisition Corp.,Shell Companies,Financials
2555,ADGM,37.79M,"Adagio Medical Holdings, Inc.",Medical Devices,Healthcare
2556,EDRY,37.78M,EuroDry Ltd.,Marine Shipping,Industrials
2557,LEXX,37.52M,Lexaria Bioscience Corp.,Biotechnology,Healthcare
2558,HYFM,37.52M,"Hydrofarm Holdings Group, Inc.",Farm & Heavy Construction Machinery,Industrials
2559,LUMO,37.19M,"Lumos Pharma, Inc.",Biotechnology,Healthcare
2560,SOWG,37.09M,Sow Good Inc.,Packaged Foods,Consumer Staples
2561,NIXX,36.84M,"Nixxy, Inc.",Staffing & Employment Services,Industrials
2562,MTEN,36.81M,Mingteng International Corporation Inc.,Metal Fabrication,Industrials
2563,DUOT,36.71M,"Duos Technologies Group, Inc.",Software - Application,Technology
2564,ABLV,36.64M,Able View Global Inc.,Advertising Agencies,Communication Services
2565,ANEB,36.31M,"Anebulo Pharmaceuticals, Inc.",Biotechnology,Healthcare
2566,ESLA,36.19M,"Estrella Immunopharma, Inc.",Biotechnology,Healthcare
2567,ARKR,36.08M,Ark Restaurants Corp.,Restaurants,Consumer Discretionary
2568,XOS,36.05M,"Xos, Inc.",Farm & Heavy Construction Machinery,Industrials
2569,ELEV,35.96M,"Elevation Oncology, Inc.",Biotechnology,Healthcare
2570,OKYO,35.53M,OKYO Pharma Limited,Biotechnology,Healthcare
2571,FGF,35.44M,Fundamental Global Inc.,Insurance - Diversified,Financials
2572,GIFT,35.33M,"Giftify, Inc.",Internet Content & Information,Communication Services
2573,CMBM,35.30M,Cambium Networks Corporation,Communication Equipment,Technology
2574,CARM,35.29M,"Carisma Therapeutics, Inc.",Biotechnology,Healthcare
2575,TURN,35.20M,180 Degree Capital Corp.,Asset Management,Financials
2576,MOGO,34.89M,Mogo Inc.,Software - Infrastructure,Technology
2577,GRCE,34.88M,"Grace Therapeutics, Inc.",Biotechnology,Healthcare
2578,IXHL,34.84M,Incannex Healthcare Inc.,Drug Manufacturers - Specialty & Generic,Healthcare
2579,MYNA,34.84M,Mynaric AG,Communication Equipment,Technology
2580,CRIS,34.80M,"Curis, Inc.",Biotechnology,Healthcare
2581,IRD,34.73M,"Opus Genetics, Inc.",Biotechnology,Healthcare
2582,TLF,34.62M,"Tandy Leather Factory, Inc.",Specialty Retail,Consumer Discretionary
2583,CTRM,34.40M,Castor Maritime Inc.,Marine Shipping,Industrials
2584,TNXP,34.29M,Tonix Pharmaceuticals Holding Corp.,Biotechnology,Healthcare
2585,MATH,34.26M,Metalpha Technology Holding Limited,Capital Markets,Financials
2586,MLEC,34.21M,Moolec Science SA,Biotechnology,Healthcare
2587,AWRE,34.14M,"Aware, Inc.",Software - Application,Technology
2588,FAAS,33.99M,DigiAsia Corp.,Software - Infrastructure,Technology
2589,SNAL,33.98M,"Snail, Inc.",Electronic Gaming & Multimedia,Communication Services
2590,ZOOZ,33.91M,ZOOZ Power Ltd.,Specialty Retail,Consumer Discretionary
2591,BSGM,33.83M,"BioSig Technologies, Inc.",Medical Devices,Healthcare
2592,XBP,33.79M,"XBP Europe Holdings, Inc.",Software - Infrastructure,Technology
2593,FTEK,33.78M,"Fuel Tech, Inc.",Pollution & Treatment Controls,Industrials
2594,LTRN,33.76M,Lantern Pharma Inc.,Biotechnology,Healthcare
2595,GROW,33.68M,"U.S. Global Investors, Inc.",Asset Management,Financials
2596,NXTC,33.61M,"NextCure, Inc.",Biotechnology,Healthcare
2597,FLUX,33.53M,"Flux Power Holdings, Inc.",Electrical Equipment & Parts,Industrials
2598,CETY,33.39M,"Clean Energy Technologies, Inc.",Specialty Industrial Machinery,Industrials
2599,PBBK,33.20M,"PB Bankshares, Inc.",Banks - Regional,Financials
2600,DECA,32.96M,Denali Capital Acquisition Corp.,Shell Companies,Financials
2601,ECDA,32.92M,"ECD Automotive Design, Inc.",Auto Manufacturers,Consumer Discretionary
2602,CLNN,32.56M,Clene Inc.,Packaged Foods,Consumer Staples
2603,RDI,32.52M,"Reading International, Inc.",Entertainment,Communication Services
2604,NISN,32.49M,"Nisun International Enterprise Development Group Co., Ltd",Specialty Business Services,Industrials
2605,BNAI,32.41M,"Brand Engagement Network, Inc.",Software - Infrastructure,Technology
2606,POCI,32.26M,"Precision Optics Corporation, Inc.",Medical Instruments & Supplies,Healthcare
2607,AAME,32.23M,Atlantic American Corporation,Insurance - Life,Financials
2608,RAYA,32.20M,Erayak Power Solution Group Inc.,Electrical Equipment & Parts,Industrials
2609,MIGI,32.18M,Mawson Infrastructure Group Inc.,Capital Markets,Financials
2610,SYPR,32.00M,"Sypris Solutions, Inc.",Auto Parts,Consumer Discretionary
2611,FEAM,31.88M,"5E Advanced Materials, Inc.",Specialty Chemicals,Materials
2612,OPTX,31.85M,"Syntec Optics Holdings, Inc.",Electronic Components,Technology
2613,BNIX,31.85M,Bannix Acquisition Corp.,Shell Companies,Financials
2614,KALA,31.84M,"KALA BIO, Inc.",Biotechnology,Healthcare
2615,NDLS,31.66M,Noodles & Company,Restaurants,Consumer Discretionary
2616,CODX,31.61M,"Co-Diagnostics, Inc.",Medical Devices,Healthcare
2617,AACG,31.59M,ATA Creativity Global,Education & Training Services,Consumer Staples
2618,DALN,31.53M,DallasNews Corporation,Publishing,Communication Services
2619,MIND,31.08M,"MIND Technology, Inc.",Scientific & Technical Instruments,Technology
2620,LIVE,31.00M,Live Ventures Incorporated,Home Improvement Retail,Consumer Discretionary
2621,TPCS,30.78M,TechPrecision Corporation,Metal Fabrication,Industrials
2622,HUIZ,30.75M,Huize Holding Limited,Insurance Brokers,Financials
2623,CMMB,30.74M,Chemomab Therapeutics Ltd.,Biotechnology,Healthcare
2624,KPLT,30.65M,"Katapult Holdings, Inc.",Software - Infrastructure,Technology
2625,NTWK,30.56M,"NetSol Technologies, Inc.",Software - Application,Technology
2626,CLPS,30.49M,CLPS Incorporation,Information Technology Services,Technology
2627,GLBS,30.46M,Globus Maritime Limited,Marine Shipping,Industrials
2628,LRE,30.42M,"Lead Real Estate Co., Ltd",Real Estate - Development,Real Estate
2629,ONMD,30.35M,OneMedNet Corporation,Health Information Services,Healthcare
2630,DRRX,30.11M,DURECT Corporation,Drug Manufacturers - Specialty & Generic,Healthcare
2631,GAME,30.02M,"GameSquare Holdings, Inc.",Electronic Gaming & Multimedia,Communication Services
2632,INTG,30.00M,The InterGroup Corporation,Lodging,Consumer Discretionary
2633,HTCR,29.94M,"HeartCore Enterprises, Inc.",Software - Application,Technology
2634,CDTG,29.85M,CDT Environmental Technology Investment Holdings Limited,Waste Management,Industrials
2635,ALTS,29.72M,ALT5 Sigma Corporation,Software - Application,Technology
2636,MRKR,29.72M,"Marker Therapeutics, Inc.",Biotechnology,Healthcare
2637,SRZN,29.54M,"Surrozen, Inc.",Biotechnology,Healthcare
2638,IRIX,29.45M,IRIDEX Corporation,Medical Devices,Healthcare
2639,STIM,29.44M,"Neuronetics, Inc.",Diagnostics & Research,Healthcare
2640,ICCC,29.30M,ImmuCell Corporation,Biotechnology,Healthcare
2641,PLUR,29.29M,Pluri Inc.,Biotechnology,Healthcare
2642,SAG,29.13M,SAG Holdings Limited,Consumer Discretionary,Auto Components
2643,ELBM,29.10M,Electra Battery Materials Corporation,Other Industrial Metals & Mining,Materials
2644,LGVN,29.08M,Longeveron Inc.,Biotechnology,Healthcare
2645,RNXT,29.02M,"RenovoRx, Inc.",Biotechnology,Healthcare
2646,GDC,28.81M,GD Culture Group Limited,Electronic Gaming & Multimedia,Communication Services
2647,GTIM,28.71M,Good Times Restaurants Inc.,Restaurants,Consumer Discretionary
2648,GTEC,28.68M,Greenland Technologies Holding Corporation,Specialty Industrial Machinery,Industrials
2649,UTSI,28.68M,UTStarcom Holdings Corp.,Communication Equipment,Technology
2650,GRYP,28.64M,"Gryphon Digital Mining, Inc.",Capital Markets,Financials
2651,HUDI,28.45M,"Huadi International Group Co., Ltd.",Steel,Materials
2652,GOVX,28.40M,"GeoVax Labs, Inc.",Biotechnology,Healthcare
2653,WNW,28.19M,Meiwu Technology Company Limited,Internet Retail,Consumer Discretionary
2654,AIFF,28.06M,"Firefly Neuroscience, Inc.",Software - Application,Technology
2655,WKHS,28.02M,Workhorse Group Inc.,Auto Manufacturers,Consumer Discretionary
2656,STEC,28.00M,Santech Holdings Limited,Software - Application,Technology
2657,SABS,27.96M,"SAB Biotherapeutics, Inc.",Biotechnology,Healthcare
2658,SLNH,27.88M,"Soluna Holdings, Inc.",Capital Markets,Financials
2659,NSYS,27.87M,Nortech Systems Incorporated,Medical Devices,Healthcare
2660,DTST,27.78M,Data Storage Corporation,Information Technology Services,Technology
2661,PMEC,27.78M,Primech Holdings Ltd.,Specialty Business Services,Industrials
2662,BANL,27.78M,CBL International Limited,Oil & Gas Midstream,Energy
2663,DARE,27.62M,"Daré Bioscience, Inc.",Biotechnology,Healthcare
2664,HOOK,27.54M,HOOKIPA Pharma Inc.,Biotechnology,Healthcare
2665,DFLI,27.50M,Dragonfly Energy Holdings Corp.,Electrical Equipment & Parts,Industrials
2666,IZM,27.45M,ICZOOM Group Inc.,Electronics & Computer Distribution,Technology
2667,INKT,27.36M,"MiNK Therapeutics, Inc.",Biotechnology,Healthcare
2668,EMKR,27.22M,Emcore Corporation,Electronic Components,Technology
2669,HCWB,27.07M,HCW Biologics Inc.,Biotechnology,Healthcare
2670,LPCN,26.79M,Lipocine Inc.,Biotechnology,Healthcare
2671,FEBO,26.77M,Fenbo Holdings Limited,Consumer Electronics,Technology
2672,OESX,26.76M,"Orion Energy Systems, Inc.","Furnishings, Fixtures & Appliances",Consumer Discretionary
2673,ANY,26.76M,Sphere 3D Corp.,Capital Markets,Financials
2674,NAII,26.72M,"Natural Alternatives International, Inc.",Packaged Foods,Consumer Staples
2675,CAPT,26.57M,Captivision Inc.,Building Materials,Materials
2676,VSEE,26.42M,"VSee Health, Inc.",Health Information Services,Healthcare
2677,ERNA,26.41M,Eterna Therapeutics Inc.,Biotechnology,Healthcare
2678,EQ,26.22M,"Equillium, Inc.",Biotechnology,Healthcare
2679,DMN,26.17M,Damon Inc.,-,-
2680,CERO,26.08M,"CERo Therapeutics Holdings, Inc.",Biotechnology,Healthcare
2681,BCTX,25.88M,BriaCell Therapeutics Corp.,Biotechnology,Healthcare
2682,CTXR,25.79M,"Citius Pharmaceuticals, Inc.",Biotechnology,Healthcare
2683,MDCX,25.74M,Medicus Pharma Ltd.,Other,-
2684,BNGO,25.64M,"Bionano Genomics, Inc.",Medical Instruments & Supplies,Healthcare
2685,MDAI,25.56M,"Spectral AI, Inc.",Medical Devices,Healthcare
2686,GDTC,25.39M,CytoMed Therapeutics Limited,Biotechnology,Healthcare
2687,NXGL,25.34M,"NEXGEL, Inc.",Medical Instruments & Supplies,Healthcare
2688,MULN,25.33M,"Mullen Automotive, Inc.",Auto Manufacturers,Consumer Discretionary
2689,CHR,25.30M,"Cheer Holding, Inc.",Advertising Agencies,Communication Services
2690,IINN,25.16M,Inspira Technologies Oxy B.H.N. Ltd.,Medical Devices,Healthcare
2691,DRIO,25.03M,DarioHealth Corp.,Health Information Services,Healthcare
2692,XTKG,24.92M,"X3 Holdings Co., Ltd.",Software - Application,Technology
2693,CGBS,24.92M,Crown LNG Holdings Limited,Oil & Gas Integrated,Energy
2694,BLRX,24.66M,BioLineRx Ltd.,Biotechnology,Healthcare
2695,PYPD,24.56M,PolyPid Ltd.,Biotechnology,Healthcare
2696,SAIH,24.49M,SAIHEAT Limited,Information Technology Services,Technology
2697,FEMY,24.46M,Femasys Inc.,Medical Instruments & Supplies,Healthcare
2698,NXPL,24.41M,NextPlat Corp,Software - Application,Technology
2699,TPST,24.31M,"Tempest Therapeutics, Inc.",Biotechnology,Healthcare
2700,ATHA,24.26M,"Athira Pharma, Inc.",Biotechnology,Healthcare
2701,OCEA,24.25M,"Ocean Biomedical, Inc.",Biotechnology,Healthcare
2702,GP,24.25M,GreenPower Motor Company Inc.,Farm & Heavy Construction Machinery,Industrials
2703,CVKD,24.17M,"Cadrenal Therapeutics, Inc.",Biotechnology,Healthcare
2704,DAIO,24.11M,Data I/O Corporation,Electronic Components,Technology
2705,LSTA,23.96M,"Lisata Therapeutics, Inc.",Biotechnology,Healthcare
2706,RAY,23.95M,Raytech Holding Limited,Household & Personal Products,Consumer Staples
2707,KZIA,23.91M,Kazia Therapeutics Limited,Biotechnology,Healthcare
2708,GREE,23.88M,Greenidge Generation Holdings Inc.,Capital Markets,Financials
2709,MOVE,23.81M,Movano Inc.,Medical Devices,Healthcare
2710,ABTS,23.57M,Abits Group Inc.,Capital Markets,Financials
2711,FBRX,23.48M,"Forte Biosciences, Inc.",Biotechnology,Healthcare
2712,CLIK,23.39M,Click Holdings Limited,Staffing & Employment Services,Industrials
2713,SHFS,23.34M,"SHF Holdings, Inc.",Banks - Regional,Financials
2714,EVTV,23.27M,"Envirotech Vehicles, Inc.",Auto Manufacturers,Consumer Discretionary
2715,RMSG,23.26M,Real Messenger Corporation,-,-
2716,ABVE,23.23M,Above Food Ingredients Inc.,Packaged Foods,Consumer Staples
2717,SUGP,23.20M,SU Group Holdings Limited,Security & Protection Services,Industrials
2718,GLXG,23.06M,Galaxy Payroll Group Limited,Professional Services,Industrials
2719,BOLT,22.96M,"Bolt Biotherapeutics, Inc.",Biotechnology,Healthcare
2720,KIRK,22.96M,"Kirkland's, Inc.",Home Improvement Retail,Consumer Discretionary
2721,COOT,22.92M,Australian Oilseeds Holdings Limited,Packaged Foods,Consumer Staples
2722,ENLV,22.90M,Enlivex Therapeutics Ltd.,Biotechnology,Healthcare
2723,HUDA,22.81M,Hudson Acquisition I Corp.,Shell Companies,Financials
2724,BHIL,22.81M,"Benson Hill, Inc.",Agricultural Inputs,Materials
2725,OCG,22.73M,Oriental Culture Holding LTD,Internet Retail,Consumer Discretionary
2726,NWGL,22.68M,Nature Wood Group Limited,Lumber & Wood Production,Materials
2727,SKK,22.66M,SKK Holdings Limited,Engineering & Construction,Industrials
2728,PSHG,22.63M,Performance Shipping Inc.,Marine Shipping,Industrials
2729,CNTM,22.48M,"ConnectM Technology Solutions, Inc.",Software - Application,Technology
2730,XTLB,22.34M,XTL Biopharmaceuticals Ltd.,Biotechnology,Healthcare
2731,PIRS,22.30M,"Pieris Pharmaceuticals, Inc.",Biotechnology,Healthcare
2732,EPOW,22.22M,"Sunrise New Energy Co., Ltd.",Electrical Equipment & Parts,Industrials
2733,COCP,22.08M,"Cocrystal Pharma, Inc.",Biotechnology,Healthcare
2734,MOBX,22.06M,"Mobix Labs, Inc.",Semiconductors,Technology
2735,PULM,22.06M,"Pulmatrix, Inc.",Biotechnology,Healthcare
2736,LSH,22.05M,Lakeside Holding Limited,Integrated Freight & Logistics,Industrials
2737,INAB,22.02M,"IN8bio, Inc.",Biotechnology,Healthcare
2738,CXAI,21.83M,CXApp Inc.,Software - Application,Technology
2739,GYRO,21.81M,"Gyrodyne, LLC",Real Estate Services,Real Estate
2740,SKYQ,21.81M,Sky Quarry Inc.,Oil & Gas Integrated,Energy
2741,MIRA,21.69M,"MIRA Pharmaceuticals, Inc.",Drug Manufacturers - General,Healthcare
2742,ACXP,21.44M,"Acurx Pharmaceuticals, Inc.",Biotechnology,Healthcare
2743,NVNI,21.40M,Nvni Group Limited,Software - Application,Technology
2744,CPSH,21.35M,CPS Technologies Corporation,Electronic Components,Technology
2745,IPW,21.34M,iPower Inc.,Internet Retail,Consumer Discretionary
2746,JZ,21.19M,Jianzhi Education Technology Group Company Limited,Education & Training Services,Consumer Staples
2747,SPRB,21.16M,"Spruce Biosciences, Inc.",Biotechnology,Healthcare
2748,CVV,21.06M,CVD Equipment Corporation,Specialty Industrial Machinery,Industrials
2749,SWAG,21.03M,"Stran & Company, Inc.",Advertising Agencies,Communication Services
2750,KFFB,21.03M,Kentucky First Federal Bancorp,Banks - Regional,Financials
2751,NRBO,20.85M,"NeuroBo Pharmaceuticals, Inc.",Biotechnology,Healthcare
2752,UCAR,20.84M,U Power Limited,Auto & Truck Dealerships,Consumer Discretionary
2753,ASPS,20.65M,Altisource Portfolio Solutions S.A.,Real Estate Services,Real Estate
2754,RMCF,20.51M,"Rocky Mountain Chocolate Factory, Inc.",Confectioners,Consumer Staples
2755,CCTG,20.50M,CCSC Technology International Holdings Limited,Electrical Equipment & Parts,Industrials
2756,SDOT,20.44M,Sadot Group Inc.,Farm Products,Consumer Staples
2757,WETH,20.40M,Wetouch Technology Inc.,Real Estate Services,Real Estate
2758,WHLM,20.37M,"Wilhelmina International, Inc.",Specialty Business Services,Industrials
2759,CMCT,20.33M,Creative Media & Community Trust Corporation,REIT - Office,Real Estate
2760,RETO,20.19M,"ReTo Eco-Solutions, Inc.",Building Materials,Materials
2761,FLGC,20.18M,Flora Growth Corp.,Drug Manufacturers - Specialty & Generic,Healthcare
2762,BTAI,20.09M,"BioXcel Therapeutics, Inc.",Biotechnology,Healthcare
2763,UBX,20.05M,"Unity Biotechnology, Inc.",Biotechnology,Healthcare
2764,JVA,19.87M,"Coffee Holding Co., Inc.",Packaged Foods,Consumer Staples
2765,SOHO,19.78M,Sotherly Hotels Inc.,REIT - Hotel & Motel,Real Estate
2766,ZKIN,19.52M,"ZK International Group Co., Ltd.",Steel,Materials
2767,CYTH,19.48M,"Cyclo Therapeutics, Inc.",Drug Manufacturers - Specialty & Generic,Healthcare
2768,BOSC,19.42M,B.O.S. Better Online Solutions Ltd.,Communication Equipment,Technology
2769,BFRG,19.34M,"Bullfrog AI Holdings, Inc.",Health Information Services,Healthcare
2770,ATER,19.19M,"Aterian, Inc.","Furnishings, Fixtures & Appliances",Consumer Discretionary
2771,OXBR,19.18M,Oxbridge Re Holdings Limited,Insurance - Reinsurance,Financials
2772,DTSS,19.06M,Datasea Inc.,Software - Infrastructure,Technology
2773,AQMS,18.97M,"Aqua Metals, Inc.",Waste Management,Industrials
2774,OCC,18.91M,Optical Cable Corporation,Communication Equipment,Technology
2775,MSS,18.90M,Maison Solutions Inc.,Grocery Stores,Consumer Staples
2776,NMTC,18.88M,NeuroOne Medical Technologies Corporation,Medical Devices,Healthcare
2777,FCUV,18.81M,Focus Universal Inc.,Scientific & Technical Instruments,Technology
2778,WKSP,18.78M,Worksport Ltd.,Auto Parts,Consumer Discretionary
2779,QMMM,18.75M,QMMM Holdings Limited,Advertising Agencies,Communication Services
2780,BIAF,18.70M,"bioAffinity Technologies, Inc.",Diagnostics & Research,Healthcare
2781,HLP,18.68M,Hongli Group Inc.,Steel,Materials
2782,PALT,18.57M,"Paltalk, Inc.",Software - Application,Technology
2783,NCNC,18.56M,noco-noco Inc.,Auto Parts,Consumer Discretionary
2784,GLYC,18.52M,"GlycoMimetics, Inc.",Biotechnology,Healthcare
2785,PMN,18.52M,"ProMIS Neurosciences, Inc.",Biotechnology,Healthcare
2786,USEA,18.50M,United Maritime Corporation,Marine Shipping,Industrials
2787,ILAG,18.42M,Intelligent Living Application Group Inc.,Building Products & Equipment,Industrials
2788,MEIP,18.39M,"MEI Pharma, Inc.",Biotechnology,Healthcare
2789,LFWD,18.23M,Lifeward Ltd.,Medical Devices,Healthcare
2790,UGRO,18.23M,"urban-gro, Inc.",Farm & Heavy Construction Machinery,Industrials
2791,GLBZ,18.13M,Glen Burnie Bancorp,Banks - Regional,Financials
2792,MGIH,18.00M,Millennium Group International Holdings Limited,Packaging & Containers,Consumer Discretionary
